ID,Type,SKU,Name,Tax class,In stock?,Weight (kg),Regular price,Categories,Tags,Shipping class,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
32311,variation,,"Choco Marble Tea Cake - 1.5 Kg, Egg",parent,1,1.5,1379,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-marble-tea-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32312,variation,,"Choco Marble Tea Cake - 1.5 Kg, Eggless",parent,1,1.5,1379,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-marble-tea-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32313,variation,,"Choco Marble Tea Cake - 2 Kg, Egg",parent,1,2,1719,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-marble-tea-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32314,variation,,"Choco Marble Tea Cake - 2 Kg, Eggless",parent,1,2,1719,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-marble-tea-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32315,variable,GBFLOC08,Choco Oreo Bouquet,,1,,,"All Cakes, Cakes by Flavour, Cakes by Flavour > Oreo Cakes",Oreo Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/choco-oreo-bouquet.jpg,WEIGHT,"1.5 Kg, 2 Kg, 2.5 Kg, 3 Kg",1,1,1.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32316,variation,,"Choco Oreo Bouquet - 1.5 Kg, Egg",parent,1,1.5,2069,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-oreo-bouquet.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32317,variation,,"Choco Oreo Bouquet - 1.5 Kg, Eggless",parent,1,1.5,2069,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-oreo-bouquet.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32318,variation,,"Choco Oreo Bouquet - 2 Kg, Egg",parent,1,2,2759,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-oreo-bouquet.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32319,variation,,"Choco Oreo Bouquet - 2 Kg, Eggless",parent,1,2,2759,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-oreo-bouquet.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32320,variation,,"Choco Oreo Bouquet - 2.5 Kg, Egg",parent,1,2.5,3449,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-oreo-bouquet.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Egg,,1,
32321,variation,,"Choco Oreo Bouquet - 2.5 Kg, Eggless",parent,1,2.5,3449,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-oreo-bouquet.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Eggless,,1,
32322,variation,,"Choco Oreo Bouquet - 3 Kg, Egg",parent,1,3,4039,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-oreo-bouquet.jpg,WEIGHT,3 Kg,,1,,OPTION,Egg,,1,
32323,variation,,"Choco Oreo Bouquet - 3 Kg, Eggless",parent,1,3,4039,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-oreo-bouquet.jpg,WEIGHT,3 Kg,,1,,OPTION,Eggless,,1,
32324,variable,GBFLSC01,Choco Strawberry Delight,,1,,,"Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes by Flavour, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Anniversary Cakes > Golden Jubilee Anniversary Cakes, Cakes for special occasion > Mother's Day, Cakes for special occasion > New Year, Anniversary Cakes > Silver Jubilee Anniversary Cakes, Cakes by Flavour > Strawberry Cakes, Cakes for special occasion > Valentine’s Day, Cakes for special occasion > Women's Day",Strawberry Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/choco-strawberry-delight.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32325,variation,,"Choco Strawberry Delight - 1 Kg, Egg",parent,1,1,1109,,,,,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32326,variation,,"Choco Strawberry Delight - 1 Kg, Eggless",parent,1,1,1109,,,,,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32327,variation,,"Choco Strawberry Delight - 1.5 Kg, Egg",parent,1,1.5,1559,,,,,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32328,variation,,"Choco Strawberry Delight - 1.5 Kg, Eggless",parent,1,1.5,1559,,,,,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32329,variation,,"Choco Strawberry Delight - 2 Kg, Egg",parent,1,2,1949,,,,,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32330,variation,,"Choco Strawberry Delight - 2 Kg, Eggless",parent,1,2,1949,,,,,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32331,variable,GBWDCK16,Chocolate Wrap Wedding Cake,,1,,,"All Cakes, Wedding Cakes",Wedding Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-wrap-wedding-cake.jpg,WEIGHT,"6 Kg, 7 Kg",1,1,6 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32332,variation,,"Chocolate Wrap Wedding Cake - 7 Kg, Egg",parent,1,7,8899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-wrap-wedding-cake.jpg,WEIGHT,7 Kg,,1,,OPTION,Egg,,1,
32333,variation,,"Chocolate Wrap Wedding Cake - 7 Kg, Eggless",parent,1,7,8899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/choco-wrap-wedding-cake.jpg,WEIGHT,7 Kg,,1,,OPTION,Eggless,,1,
32336,variable,GBFLCH23,Amazing  Chocolate Devil Birthday Cake,,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Birthday Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes For Kids, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Cakes by Flavour > Chocolate Cakes, Anniversary Cakes > Golden Jubilee Anniversary Cakes, Midnight cake delivery in Gurgaon, Anniversary Cakes > Silver Jubilee Anniversary Cakes, Cakes by Flavour > Truffle Cakes","Chocolate cake in Gurgaon, Chocolate Truffle cake in Gurgaon",,https://gurgaonbakers.com/wp-content/uploads/2020/12/chocolate-devil-birthday-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32337,variation,,"Amazing  Chocolate Devil Birthday Cake - 1 Kg, Egg",parent,1,1,1759,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-devil-birthday-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32338,variation,,"Amazing  Chocolate Devil Birthday Cake - 1 Kg, Eggless",parent,1,1,1759,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-devil-birthday-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32339,variation,,"Amazing  Chocolate Devil Birthday Cake - 1.5 Kg, Egg",parent,1,1.5,2639,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-devil-birthday-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32340,variation,,"Amazing  Chocolate Devil Birthday Cake - 1.5 Kg, Eggless",parent,1,1.5,2639,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-devil-birthday-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32341,variation,,"Amazing  Chocolate Devil Birthday Cake - 2 Kg, Egg",parent,1,2,3519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-devil-birthday-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32342,variation,,"Amazing  Chocolate Devil Birthday Cake - 2 Kg, Eggless",parent,1,2,3519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-devil-birthday-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32343,variable,GBFLCH03,Chocolate Hazelnut Cake,,1,,,"All Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Mother, Cakes by Flavour > Chocolate Cakes",Chocolate cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/chocolate-hazelnut-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32344,variation,,"Chocolate Hazelnut Cake - 0.5 Kg, Egg",parent,1,0.5,799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-hazelnut-cake.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
32345,variation,,"Chocolate Hazelnut Cake - 0.5 Kg, Eggless",parent,1,0.5,799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-hazelnut-cake.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Eggless,,1,
32346,variation,,"Chocolate Hazelnut Cake - 1 Kg, Egg",parent,1,1,1479,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-hazelnut-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32347,variation,,"Chocolate Hazelnut Cake - 1 Kg, Eggless",parent,1,1,1479,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-hazelnut-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32348,variation,,"Chocolate Hazelnut Cake - 1.5 Kg, Egg",parent,1,1.5,2079,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-hazelnut-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32349,variation,,"Chocolate Hazelnut Cake - 1.5 Kg, Eggless",parent,1,1.5,2079,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-hazelnut-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32350,variation,,"Chocolate Hazelnut Cake - 2 Kg, Egg",parent,1,2,2599,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-hazelnut-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32351,variation,,"Chocolate Hazelnut Cake - 2 Kg, Eggless",parent,1,2,2599,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-hazelnut-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32352,variable,GBFLCH09,Authentic Chocolate Heart Cake,,1,,,"Birthday Cakes > All Birthday Cakes, All Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Cakes by Flavour > Chocolate Cakes, Cakes for special occasion > Mother's Day, Cakes for special occasion > Valentine’s Day",Chocolate cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/chocolate-heart-cake-1.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32353,variation,,"Authentic Chocolate Heart Cake - 1 Kg, Egg",parent,1,1,1049,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-heart-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32354,variation,,"Authentic Chocolate Heart Cake - 1 Kg, Eggless",parent,1,1,1049,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-heart-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32355,variation,,"Authentic Chocolate Heart Cake - 1.5 Kg, Egg",parent,1,1.5,1479,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-heart-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32356,variation,,"Authentic Chocolate Heart Cake - 1.5 Kg, Eggless",parent,1,1.5,1479,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-heart-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32357,variation,,"Authentic Chocolate Heart Cake - 2 Kg, Egg",parent,1,2,1849,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-heart-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32358,variation,,"Authentic Chocolate Heart Cake - 2 Kg, Eggless",parent,1,2,1849,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-heart-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32359,variable,GBFLCH04,Chocolate Heaven Cake,,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Cakes by Flavour > Choco marble Cakes, Cakes by Flavour > Chocolate Cakes, Anniversary Cakes > Golden Jubilee Anniversary Cakes, Cakes for special occasion > New Year, Anniversary Cakes > Silver Jubilee Anniversary Cakes, Cakes by Flavour > Truffle Cakes","Chocolate cake in Gurgaon, Chocolate Truffle cake in Gurgaon",,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-heaven-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32360,variation,,"Chocolate Heaven Cake - 1.5 Kg, Egg",parent,1,1.5,1449,,,,,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32361,variation,,"Chocolate Heaven Cake - 1.5 Kg, Eggless",parent,1,1.5,1449,,,,,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32362,variation,,"Chocolate Heaven Cake - 2 Kg, Egg",parent,1,2,1819,,,,,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32363,variation,,"Chocolate Heaven Cake - 2 Kg, Eggless",parent,1,2,1819,,,,,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32366,variable,GBWDCK14,Chocolate Lovers Three Tier Wedding Cake,,1,,,"All Cakes, Anniversary Cakes > Tier Anniversary Cakes, Wedding Cakes",Wedding Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolate-lovers-paradise-cake.jpg,WEIGHT,"5 Kg, 6 Kg",1,1,5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32371,variable,GBDCMM05,Chocolate Mickey Cake,,1,,,"All Cakes, Birthday Cakes > Birthday Photo Cakes, Birthday Cakes > Cakes For Kids, Designer Cakes > Cartoon Cakes, Designer Cakes, Designer Cakes > Mickey Cakes, Photo Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolate-mickey-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32372,variation,,"Chocolate Mickey Cake - 1.5 Kg, Egg",parent,1,1.5,1959,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolate-mickey-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32373,variation,,"Chocolate Mickey Cake - 1.5 Kg, Eggless",parent,1,1.5,1959,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolate-mickey-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32374,variation,,"Chocolate Mickey Cake - 2 Kg, Egg",parent,1,2,2579,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolate-mickey-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32375,variation,,"Chocolate Mickey Cake - 2 Kg, Eggless",parent,1,2,2579,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolate-mickey-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32380,variable,GBFLCH01,A Chocolate Mocha Cake,,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes, Birthday Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Cakes by Flavour > Chocolate Cakes, Cakes for special occasion > Mother's Day, Cakes for special occasion > New Year",Chocolate cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/chocolate-mocha-cake-1.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32381,variation,,"A Chocolate Mocha Cake - 0.5 Kg, Egg",parent,1,0.5,569,,,,,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
32382,variation,,"A Chocolate Mocha Cake - 0.5 Kg, Eggless",parent,1,0.5,569,,,,,WEIGHT,0.5 Kg,,1,,OPTION,Eggless,,1,
32383,variation,,"A Chocolate Mocha Cake - 1 Kg, Egg",parent,1,1,1049,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mocha-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32384,variation,,"A Chocolate Mocha Cake - 1 Kg, Eggless",parent,1,1,1049,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mocha-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32385,variation,,"A Chocolate Mocha Cake - 1.5 Kg, Egg",parent,1,1.5,1479,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mocha-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32386,variation,,"A Chocolate Mocha Cake - 1.5 Kg, Eggless",parent,1,1.5,1479,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mocha-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32387,variation,,"A Chocolate Mocha Cake - 2 Kg, Egg",parent,1,2,1849,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mocha-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32388,variation,,"A Chocolate Mocha Cake - 2 Kg, Eggless",parent,1,2,1849,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mocha-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32389,variable,GBFLCH10,Chocolate Mousse Cake,,1,,,"All Cakes, Cakes by Flavour, Cakes by Flavour > Chocolate Cakes",Chocolate cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/chocolate-mousse-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32390,variation,,"Chocolate Mousse Cake - 1 Kg, Egg",parent,1,1,1089,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mousse-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32391,variation,,"Chocolate Mousse Cake - 1 Kg, Eggless",parent,1,1,1089,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mousse-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32392,variation,,"Chocolate Mousse Cake - 1.5 Kg, Egg",parent,1,1.5,1529,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mousse-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32393,variation,,"Chocolate Mousse Cake - 1.5 Kg, Eggless",parent,1,1.5,1529,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mousse-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32394,variation,,"Chocolate Mousse Cake - 2 Kg, Egg",parent,1,2,1919,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mousse-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32395,variation,,"Chocolate Mousse Cake - 2 Kg, Eggless",parent,1,2,1919,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-mousse-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32396,variable,GBFLCH11,Chocolate Overload Cake,,1,,,"All Cakes, Cakes by Flavour, Cakes by Flavour > Chocolate Cakes",Chocolate cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/chocolate-overload-cake.jpg,WEIGHT,"1.5 Kg, 2 Kg",1,1,1.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32397,variation,,"Chocolate Overload Cake - 1.5 Kg, Egg",parent,1,1.5,2639,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-overload-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32398,variation,,"Chocolate Overload Cake - 1.5 Kg, Eggless",parent,1,1.5,2639,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-overload-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32399,variation,,"Chocolate Overload Cake - 2 Kg, Egg",parent,1,2,3519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-overload-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32400,variation,,"Chocolate Overload Cake - 2 Kg, Eggless",parent,1,2,3519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-overload-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32401,variable,GBDCNC18,Number 9 Chocolate Photo Cake,,1,,,"All Cakes, Designer Cakes > Alphabet And Number Cakes, Designer Cakes","Alphabet cake in Gurgaon, Number cake in Gurgaon",,https://gurgaonbakers.com/wp-content/uploads/2020/12/chocolate-photo-number-cake.jpg,WEIGHT,"3 Kg, 4 Kg",1,1,3 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32402,variation,,"Number 9 Chocolate Photo Cake - 3 Kg, Egg",parent,1,3,3299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolate-photo-number-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Egg,,1,
32403,variation,,"Number 9 Chocolate Photo Cake - 3 Kg, Eggless",parent,1,3,3299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolate-photo-number-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Eggless,,1,
32404,variation,,"Number 9 Chocolate Photo Cake - 4 Kg, Egg",parent,1,4,4399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolate-photo-number-cake.jpg,WEIGHT,4 Kg,,1,,OPTION,Egg,,1,
32405,variation,,"Number 9 Chocolate Photo Cake - 4 Kg, Eggless",parent,1,4,4399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolate-photo-number-cake.jpg,WEIGHT,4 Kg,,1,,OPTION,Eggless,,1,
32406,variable,GBFLCH12,Chocolate Truffle Cake,,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Cakes for special occasion > Children's Day, Cakes by Flavour > Chocolate Cakes, Anniversary Cakes > Golden Jubilee Anniversary Cakes, Midnight cake delivery in Gurgaon, Cakes for special occasion > New Year, Anniversary Cakes > Silver Jubilee Anniversary Cakes, Cakes by Flavour > Truffle Cakes",Chocolate Truffle cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolate-truffle-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32407,variation,,"Chocolate Truffle Cake - 1 Kg, Egg",parent,1,1,1579,,,,,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32408,variation,,"Chocolate Truffle Cake - 1 Kg, Eggless",parent,1,1,1579,,,,,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32409,variation,,"Chocolate Truffle Cake - 1.5 Kg, Egg",parent,1,1.5,2369,,,,,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32410,variation,,"Chocolate Truffle Cake - 1.5 Kg, Eggless",parent,1,1.5,2369,,,,,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32411,variation,,"Chocolate Truffle Cake - 2 Kg, Egg",parent,1,2,3159,,,,,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32412,variation,,"Chocolate Truffle Cake - 2 Kg, Eggless",parent,1,2,3159,,,,,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32413,variable,GBDCCB08,Chocolatey Chhota Bheem Cake,,1,,,"All Cakes, Birthday Cakes > Birthday Photo Cakes, Birthday Cakes > Cakes For Kids, Designer Cakes > Cartoon Cakes, Designer Cakes > Chhota Bheem Cakes, Designer Cakes, Photo Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolatey-chhota-bheem-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32414,variation,,"Chocolatey Chhota Bheem Cake - 1.5 Kg, Egg",parent,1,1.5,1789,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolatey-chhota-bheem-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32415,variation,,"Chocolatey Chhota Bheem Cake - 1.5 Kg, Eggless",parent,1,1.5,1789,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolatey-chhota-bheem-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
